Tweet Id,Datetime,Text,Topic
1350831673345250000,1/17/2021 15:45,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831702231420000,1/17/2021 15:45,"RT @RichiGlezDavila: #Baloncesto #Basketball
#Basquetból #Körfubolti
#NBATwitter #NBA
#BrooklynTogether

El mejor 'Step Back' de la. #NBA c…",James Harden
1350831702453740000,1/17/2021 15:45,"RT @SportsCenter: First look at James Harden as a Net 👀

(via @NBA) https://t.co/6CeKJolZO7",James Harden
1350831709114290000,1/17/2021 15:45,RT @Being_wokes: KD 42 points? James Harden Triple Double without practice? The League is in trouble. Carry on.,James Harden
1350831712171940000,1/17/2021 15:45,RT @LegionHoops: James Harden really finessed all of us. https://t.co/IEIlUOHtdl,James Harden
1350831712369050000,1/17/2021 15:45,RT @B24PT: James Harden estreou-se pelos Nets com um triplo-duplo 👨‍🍳 https://t.co/mRdSHhbSFx,James Harden
1350831724154900000,1/17/2021 15:45,RT @BrooklynNets: ◾️ James Harden: Brooklyn Net ◾️ https://t.co/H9VhSsUVB9,James Harden
1350831728777180000,1/17/2021 15:45,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831739132920000,1/17/2021 15:45,RT @BrooklynNets: James Harden with a franchise record FOURTEEN assists in his Nets debut 👏👏👏 https://t.co/2JEoSqGHuj,James Harden
1350831760377060000,1/17/2021 15:46,The James Harden-Kevin Durant Nets look unguardable https://t.co/YsJVR5j0mR,James Harden
1350831762390330000,1/17/2021 15:46,Lol yt folks loving James Harden on the Nets cause they think he finna stop Bron. Goofy,James Harden
1350831762717480000,1/17/2021 15:46,"RT @emanuelcgodina: Just a daily reminder:

In year 18 LeBron James is still better than

KD, Kawhi, Steph, Giannis, Harden, Luka, and Mich…",James Harden
1350831779524050000,1/17/2021 15:46,"RT @SportsCenter: James Harden's debut with the Nets:

32 Pts
12 Reb
14 Ast
4 Stl
1 Blk

A new era in Brooklyn 👏 https://t.co/KB3OVDTpo0",James Harden
1350831780534870000,1/17/2021 15:46,RT @Being_wokes: KD 42 points? James Harden Triple Double without practice? The League is in trouble. Carry on.,James Harden
